timestamp,tram_id,station_id,passenger_load,weather,incident_flag,delay_minutes
2026-01-01 12:14:00,T02,S11,87,clear,1,10.08
2026-01-01 09:08:00,T03,S02,87,clear,0,2.14
2026-01-01 06:20:00,T07,S10,54,rain,0,2.43
2026-01-01 14:05:00,T04,S05,55,clear,0,1.79
2026-01-01 17:40:00,T03,S15,200,clear,0,2.88
2026-01-01 09:40:00,T08,S04,116,rain,0,1.73
2026-01-01 22:08:00,T02,S19,131,clear,0,0.78
2026-01-01 18:13:00,T02,S17,298,clear,0,3.6
2026-01-01 18:50:00,T08,S11,97,clear,0,3.01
2026-01-01 10:02:00,T04,S15,105,clear,0,1.88
2026-01-01 11:04:00,T07,S14,75,clear,0,1.79
2026-01-01 17:18:00,T02,S06,164,clear,0,2.86
2026-01-01 22:42:00,T05,S10,106,rain,0,1.42
2026-01-01 06:06:00,T04,S04,67,clear,0,1.6
2026-01-01 17:27:00,T02,S15,132,clear,0,2.81
2026-01-01 16:01:00,T08,S13,70,clear,0,1.92
2026-01-01 10:49:00,T04,S11,144,clear,0,1.59
2026-01-01 15:45:00,T04,S15,143,clear,0,1.95
2026-01-01 19:06:00,T09,S02,124,clear,0,1.17
2026-01-01 17:03:00,T06,S04,274,clear,0,3.99
2026-01-01 10:19:00,T01,S14,87,clear,0,2.89
2026-01-01 16:29:00,T01,S06,59,clear,0,0.69
2026-01-01 10:20:00,T02,S13,112,clear,0,1.14
2026-01-01 10:17:00,T07,S03,109,rain,0,3.42
2026-01-01 14:47:00,T08,S11,148,clear,0,2.08
2026-01-01 19:32:00,T08,S11,63,rain,0,2.33
2026-01-01 19:10:00,T05,S05,127,clear,0,1.36
2026-01-01 15:15:00,T08,S08,63,rain,0,2.67
2026-01-01 21:32:00,T01,S15,74,clear,0,1.13
2026-01-01 22:42:00,T08,S19,100,clear,0,1.53
2026-01-01 14:13:00,T03,S08,113,clear,0,2.35
2026-01-01 22:00:00,T04,S06,76,clear,0,1.48
2026-01-01 13:36:00,T06,S02,123,clear,0,1.37
2026-01-01 05:46:00,T08,S05,117,clear,0,1.01
2026-01-01 18:13:00,T03,S19,92,clear,0,2.64
2026-01-01 05:22:00,T06,S08,96,clear,0,1.66
2026-01-01 20:57:00,T10,S13,131,clear,0,2.39
2026-01-01 07:06:00,T08,S05,155,rain,0,3.7
2026-01-01 22:32:00,T09,S19,127,rain,0,1.71
2026-01-01 11:59:00,T05,S14,103,rain,0,2.14
2026-01-01 20:35:00,T06,S19,64,clear,0,2.04
2026-01-01 14:34:00,T05,S09,74,rain,0,1.91
2026-01-01 12:54:00,T07,S18,83,rain,0,2.44
2026-01-01 07:56:00,T04,S06,78,clear,0,1.94
2026-01-01 21:06:00,T02,S17,130,rain,0,1.8
2026-01-01 10:26:00,T08,S17,50,clear,0,1.42
2026-01-01 05:31:00,T03,S19,79,clear,0,2.78
2026-01-01 14:49:00,T02,S01,96,clear,0,0.95
2026-01-01 20:46:00,T01,S18,112,clear,0,1.55
2026-01-01 07:41:00,T10,S10,173,rain,1,12.51
2026-01-01 18:52:00,T07,S08,106,clear,0,2.75
2026-01-01 21:46:00,T03,S19,57,clear,0,1.43
2026-01-01 13:10:00,T08,S14,65,clear,0,1.17
2026-01-01 10:29:00,T02,S07,56,clear,0,1.03
2026-01-01 16:39:00,T03,S04,131,rain,0,1.58
2026-01-01 12:50:00,T02,S03,61,rain,0,1.79
2026-01-01 22:56:00,T09,S02,93,clear,1,9.15
2026-01-01 13:45:00,T07,S17,58,clear,0,1.63
2026-01-01 13:13:00,T07,S09,53,clear,0,2.05
2026-01-01 07:07:00,T06,S18,134,rain,0,3.98
2026-01-01 21:37:00,T02,S17,125,clear,0,1.63
2026-01-01 20:05:00,T09,S07,94,rain,0,2.69
2026-01-01 07:09:00,T10,S14,103,clear,0,1.98
2026-01-01 05:10:00,T05,S11,85,clear,0,1.79
2026-01-01 05:54:00,T03,S02,73,rain,0,2.5
2026-01-01 13:01:00,T01,S13,122,rain,0,1.44
2026-01-01 22:20:00,T09,S08,50,clear,0,0.72
2026-01-01 06:47:00,T03,S18,93,rain,0,2.0
2026-01-01 22:47:00,T03,S05,108,rain,0,2.16
2026-01-01 16:00:00,T08,S19,130,clear,0,1.81
2026-01-01 12:45:00,T06,S08,138,clear,0,1.57
2026-01-01 16:50:00,T10,S16,66,clear,0,1.31
2026-01-01 10:34:00,T10,S07,56,clear,0,2.06
2026-01-01 11:41:00,T07,S03,108,rain,0,2.16
2026-01-01 15:19:00,T08,S03,109,clear,0,0.24
2026-01-01 05:38:00,T07,S12,64,rain,0,2.85
2026-01-01 17:01:00,T06,S13,210,rain,0,4.44
2026-01-01 18:33:00,T03,S07,293,clear,0,4.23
2026-01-01 16:36:00,T05,S12,65,rain,1,9.08
2026-01-01 05:02:00,T05,S01,94,clear,0,2.23
2026-01-01 09:52:00,T04,S18,74,clear,0,1.02
2026-01-01 06:00:00,T10,S05,92,clear,1,10.78
2026-01-01 08:45:00,T08,S11,202,clear,0,4.27
2026-01-01 08:45:00,T06,S19,106,clear,0,2.53
2026-01-01 05:53:00,T03,S06,96,clear,0,1.82
2026-01-01 16:29:00,T10,S03,131,clear,0,2.73
2026-01-01 18:00:00,T03,S06,169,clear,0,1.58
2026-01-01 20:20:00,T09,S03,147,rain,0,1.76
2026-01-01 20:54:00,T08,S05,147,clear,0,1.94
2026-01-01 12:33:00,T10,S18,86,clear,0,1.02
2026-01-01 14:52:00,T05,S13,89,rain,0,2.28
2026-01-01 05:39:00,T08,S02,140,rain,0,2.63
2026-01-01 10:35:00,T08,S19,89,clear,0,1.27
2026-01-01 10:55:00,T09,S10,112,clear,0,1.02
2026-01-01 14:16:00,T05,S11,107,clear,0,1.61
2026-01-01 14:48:00,T02,S04,142,clear,0,1.42
2026-01-01 05:16:00,T01,S09,144,clear,0,1.39
2026-01-01 14:45:00,T03,S07,145,rain,0,2.29
2026-01-01 20:15:00,T05,S04,145,rain,0,2.45
2026-01-01 19:45:00,T01,S10,114,clear,0,1.2
2026-01-01 16:43:00,T02,S18,96,rain,0,2.38
2026-01-01 22:36:00,T07,S11,55,clear,0,1.24
2026-01-01 17:17:00,T10,S02,78,rain,0,3.44
2026-01-01 21:13:00,T04,S02,133,clear,0,2.08
2026-01-01 21:28:00,T01,S12,70,rain,0,1.28
2026-01-01 21:48:00,T10,S06,74,clear,0,1.22
2026-01-01 21:24:00,T08,S14,66,clear,0,2.31
2026-01-01 10:48:00,T07,S03,113,clear,0,0.26
2026-01-01 20:15:00,T10,S03,95,clear,0,2.32
2026-01-01 13:40:00,T04,S04,87,clear,0,2.25
2026-01-01 14:43:00,T06,S02,60,rain,0,3.18
2026-01-01 15:06:00,T02,S14,87,clear,0,1.31
2026-01-01 17:58:00,T01,S06,263,clear,0,3.78
2026-01-01 16:12:00,T06,S20,123,rain,0,1.74
2026-01-01 08:44:00,T01,S02,82,rain,0,3.16
2026-01-01 19:30:00,T07,S02,139,clear,0,2.04
2026-01-01 19:46:00,T02,S10,93,clear,0,2.41
2026-01-01 06:50:00,T08,S08,56,clear,0,1.68
2026-01-01 18:28:00,T06,S03,237,clear,0,3.18
2026-01-01 20:13:00,T07,S19,132,clear,1,11.11
2026-01-01 17:34:00,T03,S10,84,clear,0,2.94
2026-01-01 18:24:00,T01,S20,53,clear,0,2.49
2026-01-01 20:46:00,T08,S18,145,clear,0,2.28
2026-01-01 09:54:00,T02,S04,91,rain,0,1.43
2026-01-01 13:49:00,T03,S13,89,rain,0,1.96
2026-01-01 20:39:00,T07,S10,63,rain,0,2.89
2026-01-01 21:44:00,T05,S06,90,clear,0,1.89
2026-01-01 07:09:00,T09,S20,280,clear,0,2.28
2026-01-01 09:20:00,T09,S02,114,rain,0,2.18
2026-01-01 15:29:00,T10,S03,63,clear,0,1.74
2026-01-01 07:12:00,T09,S01,69,clear,0,2.33
2026-01-01 16:26:00,T09,S11,125,clear,0,0.85
2026-01-01 15:19:00,T08,S15,110,clear,1,6.6
2026-01-01 08:17:00,T01,S03,278,rain,0,4.17
2026-01-01 22:15:00,T01,S19,69,rain,1,9.93
2026-01-01 07:30:00,T02,S12,177,clear,0,2.87
2026-01-01 19:51:00,T02,S10,57,rain,0,1.89
2026-01-01 06:25:00,T05,S15,96,clear,0,2.46
2026-01-01 06:53:00,T10,S11,131,clear,0,1.28
2026-01-01 18:20:00,T08,S14,50,clear,0,2.73
2026-01-01 11:00:00,T05,S16,139,clear,0,0.69
2026-01-01 16:27:00,T01,S09,62,rain,0,2.67
2026-01-01 13:13:00,T09,S11,53,clear,0,1.86
2026-01-01 18:41:00,T03,S13,248,clear,0,4.02
2026-01-01 07:22:00,T10,S07,198,clear,0,3.23
2026-01-01 06:41:00,T03,S12,139,clear,0,2.62
2026-01-01 20:41:00,T10,S02,58,clear,0,0.25
2026-01-01 10:03:00,T05,S12,86,clear,0,2.65
2026-01-01 13:17:00,T07,S06,92,clear,0,1.37
2026-01-01 10:23:00,T03,S15,70,clear,0,1.7
2026-01-01 11:12:00,T04,S16,101,clear,0,2.73
2026-01-01 16:09:00,T10,S04,67,clear,1,11.11
2026-01-01 22:42:00,T07,S12,62,clear,0,1.22
2026-01-01 14:18:00,T08,S04,62,clear,0,1.76
2026-01-01 22:29:00,T06,S09,58,clear,0,1.87
2026-01-01 22:52:00,T08,S16,75,clear,0,1.37
2026-01-01 19:16:00,T08,S19,67,rain,0,1.63
2026-01-01 16:12:00,T01,S03,70,clear,0,1.37
2026-01-01 15:49:00,T03,S07,122,clear,0,1.66
2026-01-01 15:36:00,T03,S07,88,clear,0,1.5
2026-01-01 14:13:00,T08,S14,81,clear,0,1.21
2026-01-01 21:38:00,T06,S09,117,clear,0,0.99
2026-01-01 07:39:00,T05,S12,198,clear,0,2.15
2026-01-01 10:41:00,T10,S03,119,clear,0,1.87
2026-01-01 10:53:00,T06,S17,136,clear,0,1.78
2026-01-01 15:17:00,T09,S16,111,clear,0,1.54
2026-01-01 21:19:00,T01,S16,52,rain,0,1.65
2026-01-01 11:03:00,T05,S20,114,rain,0,2.04
2026-01-01 12:35:00,T06,S18,81,clear,0,1.85
2026-01-01 06:53:00,T04,S01,115,clear,0,1.98
2026-01-01 12:28:00,T09,S09,124,rain,0,2.42
2026-01-01 09:03:00,T06,S05,61,rain,0,1.93
2026-01-01 07:13:00,T02,S13,116,rain,0,3.31
2026-01-01 20:30:00,T02,S02,131,rain,0,1.82
2026-01-01 18:12:00,T10,S02,103,clear,0,2.44
2026-01-01 20:01:00,T03,S09,74,clear,0,1.97
2026-01-01 21:03:00,T05,S02,74,clear,0,1.29
2026-01-01 21:28:00,T04,S18,109,rain,0,2.35
2026-01-01 09:46:00,T02,S19,54,rain,0,2.27
2026-01-01 07:28:00,T09,S19,122,rain,0,3.23
2026-01-01 11:39:00,T07,S16,146,clear,1,8.25
2026-01-01 07:03:00,T04,S04,215,clear,0,4.3
2026-01-01 13:38:00,T04,S03,76,clear,0,1.94
2026-01-01 11:44:00,T07,S02,128,clear,0,1.88
2026-01-01 20:00:00,T08,S07,114,clear,0,0.9
2026-01-01 16:11:00,T05,S13,85,clear,0,1.76
2026-01-01 08:02:00,T05,S20,166,clear,0,3.28
2026-01-01 14:13:00,T08,S03,70,rain,0,1.77
2026-01-01 12:04:00,T01,S09,50,rain,0,2.36
2026-01-01 17:38:00,T08,S11,83,clear,0,2.62
2026-01-01 20:55:00,T01,S15,136,clear,0,1.54
2026-01-01 19:04:00,T05,S08,121,clear,0,2.36
2026-01-01 16:03:00,T03,S03,66,rain,0,1.53
2026-01-01 13:18:00,T04,S15,77,clear,0,1.01
2026-01-01 07:17:00,T05,S08,87,clear,0,2.79
2026-01-01 21:01:00,T08,S09,128,clear,0,1.62
2026-01-01 07:48:00,T04,S14,266,clear,0,4.43
2026-01-01 13:41:00,T02,S11,64,clear,0,2.4
2026-01-01 19:05:00,T09,S08,138,clear,0,1.61
2026-01-01 06:52:00,T03,S14,70,clear,0,1.76
2026-01-01 13:16:00,T07,S07,61,rain,0,2.08
2026-01-01 08:57:00,T08,S14,184,clear,0,3.5
2026-01-01 13:53:00,T06,S11,141,clear,0,1.7
2026-01-01 06:27:00,T02,S15,93,clear,0,1.17
2026-01-01 16:42:00,T01,S03,68,clear,0,2.0
2026-01-01 07:15:00,T05,S15,155,clear,0,2.8
2026-01-01 12:28:00,T05,S03,53,clear,0,1.21
2026-01-01 08:50:00,T10,S14,268,clear,0,3.99
2026-01-01 20:31:00,T09,S20,135,rain,0,2.61
2026-01-01 21:54:00,T04,S11,119,rain,1,9.44
2026-01-01 13:55:00,T04,S20,148,clear,0,1.29
2026-01-01 13:35:00,T01,S07,142,clear,0,0.91
2026-01-01 19:59:00,T10,S20,73,clear,0,1.89
2026-01-01 08:30:00,T01,S14,199,clear,0,2.42
2026-01-01 20:26:00,T10,S06,149,clear,0,1.28
2026-01-01 18:50:00,T07,S01,165,clear,0,2.26
2026-01-01 07:40:00,T09,S13,194,clear,0,2.97
2026-01-01 15:01:00,T07,S09,65,clear,0,1.03
2026-01-01 21:12:00,T10,S18,143,rain,0,1.25
2026-01-01 14:06:00,T05,S19,95,clear,0,1.59
2026-01-01 05:48:00,T05,S20,70,clear,0,1.49
2026-01-01 18:28:00,T01,S04,231,clear,0,4.59
2026-01-01 21:24:00,T09,S20,85,clear,0,1.02
2026-01-01 08:24:00,T08,S10,119,clear,0,2.22
2026-01-01 14:55:00,T08,S11,131,rain,0,0.99
2026-01-01 15:38:00,T07,S06,64,clear,0,1.94
2026-01-01 20:43:00,T04,S15,120,clear,0,1.77
2026-01-01 21:23:00,T05,S18,98,clear,1,10.17
2026-01-01 07:40:00,T09,S09,227,clear,0,3.83
2026-01-01 14:32:00,T01,S17,147,clear,0,1.2
2026-01-01 13:48:00,T07,S17,147,clear,0,0.87
2026-01-01 19:01:00,T02,S16,147,rain,0,2.17
2026-01-01 10:43:00,T07,S12,89,clear,0,0.43
2026-01-01 11:22:00,T05,S20,117,rain,0,2.18
2026-01-01 08:32:00,T08,S08,128,rain,0,3.25
2026-01-01 12:26:00,T10,S17,115,clear,0,0.72
2026-01-01 21:51:00,T08,S12,148,clear,0,1.29
2026-01-01 10:06:00,T03,S05,60,clear,0,2.07
2026-01-01 07:43:00,T08,S09,278,clear,0,4.08
2026-01-01 14:13:00,T08,S18,109,clear,0,1.4
2026-01-01 11:26:00,T07,S16,52,rain,0,3.47
2026-01-01 15:12:00,T07,S08,81,clear,0,1.59
2026-01-01 11:05:00,T04,S06,68,rain,0,2.46
2026-01-01 20:23:00,T07,S13,144,clear,0,1.5
2026-01-01 10:52:00,T05,S03,117,clear,0,1.6
2026-01-01 15:45:00,T09,S20,132,rain,1,11.53
2026-01-01 21:21:00,T09,S02,52,rain,0,1.97
2026-01-01 21:20:00,T10,S01,84,clear,0,1.35
2026-01-01 20:52:00,T02,S11,72,clear,0,1.45
2026-01-01 17:03:00,T03,S01,174,clear,0,3.31
2026-01-01 12:33:00,T08,S15,122,clear,1,8.01
2026-01-01 20:48:00,T05,S03,95,rain,0,2.01
2026-01-01 11:32:00,T01,S07,148,clear,0,1.93
2026-01-01 19:47:00,T07,S02,95,clear,0,1.67
2026-01-01 14:55:00,T08,S03,74,clear,0,1.77
2026-01-01 17:42:00,T04,S13,173,rain,0,3.84
2026-01-01 20:33:00,T04,S14,102,clear,0,0.56
2026-01-01 21:40:00,T05,S03,108,clear,0,1.35
2026-01-01 13:33:00,T04,S08,135,rain,0,2.15
2026-01-01 09:27:00,T01,S16,84,clear,0,1.42
2026-01-01 21:52:00,T05,S05,122,rain,0,2.53
2026-01-01 12:17:00,T08,S12,125,clear,0,2.84
2026-01-01 15:04:00,T03,S20,71,clear,0,2.32
2026-01-01 10:47:00,T04,S07,77,clear,0,1.87
2026-01-01 08:13:00,T03,S12,265,clear,0,4.85
2026-01-01 14:32:00,T06,S18,61,clear,0,1.55
2026-01-01 12:20:00,T03,S10,142,clear,0,0.24
2026-01-01 15:52:00,T04,S17,110,clear,0,0.78
2026-01-01 11:43:00,T08,S11,146,clear,0,1.74
2026-01-01 18:36:00,T06,S09,90,rain,0,4.77
2026-01-01 11:36:00,T07,S09,113,clear,1,8.27
2026-01-01 14:43:00,T03,S12,121,clear,0,1.17
2026-01-01 15:01:00,T01,S13,141,rain,0,1.96
2026-01-01 19:09:00,T07,S17,67,clear,0,1.57
2026-01-01 13:04:00,T04,S18,68,clear,0,1.4
2026-01-01 05:40:00,T03,S15,88,clear,0,1.93
2026-01-01 20:09:00,T10,S02,131,clear,0,1.35
2026-01-01 11:26:00,T06,S02,65,rain,0,2.04
2026-01-01 11:58:00,T09,S12,114,clear,0,1.41
2026-01-01 09:36:00,T08,S06,103,rain,0,1.46
2026-01-01 22:33:00,T07,S09,109,clear,0,2.6
2026-01-01 14:19:00,T09,S08,81,clear,0,0.81
2026-01-01 16:18:00,T04,S01,83,clear,0,1.02
2026-01-01 21:46:00,T10,S18,144,rain,0,1.98
2026-01-01 14:35:00,T01,S06,118,clear,0,2.26
2026-01-01 18:56:00,T04,S17,207,clear,0,4.72
2026-01-01 11:02:00,T04,S14,113,clear,0,1.08
2026-01-01 13:04:00,T05,S10,86,rain,0,1.98
2026-01-01 18:05:00,T07,S06,250,rain,0,4.35
2026-01-01 10:04:00,T06,S04,62,clear,0,1.72
2026-01-01 19:58:00,T07,S19,91,rain,0,2.22
2026-01-01 07:18:00,T05,S12,152,clear,0,2.04
2026-01-01 20:08:00,T08,S03,147,clear,0,2.05
2026-01-01 07:44:00,T10,S19,280,clear,0,4.68
2026-01-01 07:43:00,T01,S05,167,clear,1,10.49
2026-01-01 12:55:00,T06,S11,54,rain,0,2.43
2026-01-01 19:42:00,T10,S12,68,clear,0,1.47
2026-01-01 11:46:00,T07,S04,64,clear,0,2.32
2026-01-01 21:13:00,T03,S18,140,clear,0,1.71
2026-01-01 13:30:00,T03,S16,122,clear,0,2.25
2026-01-01 17:16:00,T01,S17,145,clear,0,3.14
2026-01-01 20:05:00,T06,S11,91,clear,0,1.89
2026-01-01 16:35:00,T02,S09,79,rain,0,1.93
2026-01-01 05:24:00,T07,S03,86,clear,0,1.93
2026-01-01 08:07:00,T08,S08,177,rain,0,3.09
2026-01-01 18:21:00,T07,S09,223,clear,0,3.86
2026-01-01 20:09:00,T06,S11,109,clear,0,1.7
2026-01-01 10:21:00,T01,S02,115,clear,0,1.9
2026-01-01 20:03:00,T02,S07,136,rain,0,2.06
2026-01-01 10:20:00,T05,S07,66,clear,1,9.83
2026-01-01 17:05:00,T05,S19,80,rain,0,4.49
2026-01-01 15:59:00,T08,S20,81,clear,0,0.85
2026-01-01 22:25:00,T04,S15,79,clear,0,1.13
2026-01-01 19:09:00,T07,S14,147,clear,0,1.94
2026-01-01 21:30:00,T01,S15,142,clear,0,1.34
2026-01-01 11:29:00,T02,S08,118,rain,0,2.28
2026-01-01 07:16:00,T09,S01,204,rain,0,3.46
2026-01-01 16:30:00,T08,S12,86,clear,0,0.91
2026-01-01 07:54:00,T01,S10,72,clear,0,2.41
2026-01-01 12:10:00,T01,S04,74,clear,0,1.08
2026-01-01 18:29:00,T03,S19,194,clear,1,8.57
2026-01-01 08:46:00,T02,S14,285,clear,0,3.71
2026-01-01 11:36:00,T02,S05,149,rain,0,2.01
2026-01-01 15:20:00,T08,S01,136,clear,0,2.55
2026-01-01 09:33:00,T08,S08,52,clear,0,2.27
2026-01-01 10:55:00,T06,S01,70,clear,0,1.12
2026-01-01 06:57:00,T09,S17,103,clear,0,0.74
2026-01-01 19:27:00,T06,S17,63,clear,0,0.93
2026-01-01 19:43:00,T06,S17,73,clear,0,1.45
2026-01-01 06:58:00,T01,S20,77,clear,0,1.26
2026-01-01 07:54:00,T10,S12,271,clear,0,2.76
2026-01-01 05:54:00,T09,S01,107,clear,0,1.14
2026-01-01 21:12:00,T05,S04,56,rain,0,2.83
2026-01-01 22:48:00,T07,S08,135,clear,0,1.59
2026-01-01 11:51:00,T09,S02,126,clear,0,1.51
2026-01-01 11:01:00,T06,S09,106,clear,0,1.62
2026-01-01 12:40:00,T03,S11,102,clear,0,1.72
2026-01-01 14:23:00,T01,S17,137,clear,0,0.98
2026-01-01 18:13:00,T09,S14,290,rain,0,3.56
2026-01-01 17:15:00,T02,S15,110,rain,1,11.14
2026-01-01 16:53:00,T06,S18,95,clear,0,1.4
2026-01-01 10:30:00,T01,S17,126,clear,0,0.88
2026-01-01 09:31:00,T06,S09,117,rain,1,8.59
2026-01-01 19:45:00,T03,S06,131,rain,0,2.43
2026-01-01 15:18:00,T03,S02,92,clear,1,8.56
2026-01-01 18:52:00,T04,S15,220,clear,0,3.94
2026-01-01 06:32:00,T08,S18,135,clear,0,1.23
2026-01-01 07:49:00,T10,S11,153,rain,0,4.03
2026-01-01 19:48:00,T06,S05,142,clear,0,1.32
2026-01-01 07:08:00,T08,S02,209,clear,0,3.38
2026-01-01 11:43:00,T03,S20,143,rain,1,10.2
2026-01-01 16:32:00,T04,S20,140,clear,0,2.0
2026-01-01 10:14:00,T01,S13,124,rain,0,1.66
2026-01-01 15:50:00,T04,S05,105,clear,0,1.85
2026-01-01 11:42:00,T10,S19,109,clear,0,1.34
2026-01-01 06:23:00,T04,S10,64,clear,0,2.05
2026-01-01 06:51:00,T08,S09,95,clear,0,0.2
2026-01-01 08:08:00,T08,S08,213,clear,0,3.8
2026-01-01 09:49:00,T10,S04,106,clear,0,1.68
2026-01-01 18:44:00,T05,S09,298,clear,0,3.61
2026-01-01 16:19:00,T09,S10,56,clear,0,2.0
2026-01-01 19:03:00,T06,S15,87,clear,0,1.42
2026-01-01 10:05:00,T09,S05,79,clear,0,1.27
2026-01-01 13:23:00,T06,S04,71,clear,0,1.73
2026-01-01 20:37:00,T01,S16,123,clear,0,0.63
2026-01-01 12:15:00,T10,S17,74,clear,0,1.57
2026-01-01 14:22:00,T01,S01,85,rain,0,2.02
2026-01-01 22:04:00,T07,S06,72,clear,0,1.31
2026-01-01 17:42:00,T09,S17,218,clear,0,3.92
2026-01-01 21:02:00,T07,S01,139,clear,0,1.89
2026-01-01 11:08:00,T04,S18,132,rain,0,2.44
2026-01-01 17:07:00,T02,S04,108,clear,0,3.32
2026-01-01 10:38:00,T01,S17,114,clear,0,1.71
2026-01-01 12:31:00,T09,S20,93,clear,0,1.35
2026-01-01 18:59:00,T03,S05,56,clear,0,2.03
2026-01-01 06:52:00,T08,S01,61,clear,0,1.84
2026-01-01 13:36:00,T01,S06,106,rain,0,1.84
2026-01-01 05:18:00,T02,S16,135,clear,0,0.86
